intersection_id,channel_id,intersection_records,observations,finite,invalid,zero,positive,volume,finite_rate,positive_rate,approach,configured,operational,verification,source_note
1040,11,76422,76422,42091,34331,368,41723,1153075,0.5507707204731622,0.545955353170553,east,True,True,diagram_auto,
1041,1,40891,40891,36881,4010,180,36701,1963952,0.9019344109950845,0.8975324643564598,south,True,True,diagram_auto,
1041,2,40891,40891,36846,4045,207,36639,2203762,0.901078476926463,0.8960162382920447,south,True,True,diagram_auto,
1041,3,40891,40891,30662,10229,287,30375,1556671,0.7498471546306034,0.7428284952679074,south,True,True,diagram_auto,
1041,4,40891,40891,36761,4130,1233,35528,1460705,0.8989997799026681,0.8688464454280893,west,True,True,diagram_auto,
1041,5,40891,40891,36739,4152,1004,35735,1384758,0.8984617642023918,0.8739086840625077,west,True,True,diagram_auto,
1041,6,40891,40891,36744,4147,161,36583,2435435,0.8985840404979091,0.8946467437822504,north,True,True,diagram_auto,
1041,7,40891,40891,36765,4126,214,36551,2055152,0.899097600939082,0.8938641754909393,north,True,True,diagram_auto,
1041,8,40891,40891,37321,3570,1534,35787,1546500,0.9126947250006113,0.8751803575358881,north,True,True,diagram_auto,
1041,9,40891,40891,37318,3573,3387,33931,1183469,0.912621359223301,0.8297913966398474,east,True,True,diagram_auto,
1041,10,40891,40891,37291,3600,3233,34058,1204448,0.9119610672275072,0.8328972145459881,east,True,True,diagram_auto,
1042,1,76422,76422,75905,517,76,75829,5298982,0.9932349323493235,0.9922404543194369,unknown,True,True,diagram_auto,
1042,2,76422,76422,75896,526,51,75845,4849196,0.9931171652142053,0.9924498181152024,unknown,True,True,diagram_auto,
1042,3,76422,76422,73738,2684,330,73408,3384190,0.9648792232603177,0.9605610949726519,unknown,True,True,diagram_auto,
1042,4,76422,76422,75894,528,180,75714,4579646,0.9930909947397346,0.9907356520373715,unknown,True,True,diagram_auto,
1042,5,76422,76422,75898,524,34,75864,6215565,0.9931433356886761,0.9926984376226741,unknown,True,True,diagram_auto,
1042,6,76422,76422,75880,542,1282,74598,2046074,0.9929078014184397,0.9761325272827196,unknown,True,True,diagram_auto,
1042,7,76422,76422,75891,531,75891,0,0,0.9930517390280286,0.0,unknown,True,False,diagram_auto,
1043,1,76422,76422,63317,13105,3539,59778,1333850,0.8285179660307241,0.7822093114548166,south,True,True,diagram_auto,
1043,2,76422,76422,63469,12953,195,63274,6658759,0.8305069220904975,0.827955300829604,west,True,True,diagram_auto,
1043,3,76422,76422,63465,12957,27,63438,7616756,0.8304545811415561,0.8301012797362016,west,True,True,diagram_auto,
1043,4,76422,76422,63460,12962,26,63434,7590167,0.8303891549553793,0.8300489387872602,west,True,True,diagram_auto,
1043,5,76422,76422,63458,12964,31,63427,7214748,0.8303629844809086,0.8299573421266128,north,True,True,diagram_auto,
1043,6,76422,76422,63457,12965,28,63429,9292547,0.8303498992436733,0.8299835126010835,north,True,True,diagram_auto,
1043,7,76422,76422,63318,13104,2409,60909,4045171,0.8285310512679595,0.7970087147679987,east,True,True,diagram_auto,
1043,8,76422,76422,63446,12976,4550,58896,2582879,0.8302059616340844,0.770668132213237,east,True,True,diagram_auto,
1043,9,76422,76422,63438,12984,28,63410,10085683,0.8301012797362016,0.8297348930936118,east,True,True,diagram_auto,
1043,10,76422,76422,63431,12991,50,63381,7181941,0.8300096830755541,0.8293554212137866,east,True,True,diagram_auto,
1043,11,76422,76422,63426,12996,2267,61159,10540073,0.8299442568893775,0.8002800240768365,east,True,True,diagram_auto,
1043,12,76422,76422,63425,12997,1152,62273,6529181,0.829931171652142,0.8148569783570176,east,True,True,diagram_auto,
1043,13,76422,76422,63420,13002,2509,60911,4102132,0.8298657454659653,0.7970348852424695,east,True,True,diagram_auto,
1043,16,76422,76422,63416,13006,1633,61783,4394379,0.8298134045170239,0.8084452121116956,east,True,True,diagram_auto,
1044,1,76422,76422,75799,623,4246,71553,2417024,0.9918478972023763,0.9362879799010756,unknown,True,True,diagram_auto,
1044,2,76422,76422,76223,199,90,76133,3194280,0.9973960377901652,0.9962183664389835,unknown,True,True,diagram_auto,
1044,3,76422,76422,76209,213,447,75762,2968818,0.9972128444688703,0.9913637434246683,unknown,True,True,diagram_auto,
1044,4,76422,76422,76221,201,155,76066,2849650,0.9973698673156944,0.995341655544215,unknown,True,True,diagram_auto,
1044,5,76422,76422,75637,785,975,74662,2630713,0.9897280887702494,0.9769699824657821,unknown,True,True,diagram_auto,
1044,6,76422,76422,76220,202,214,76006,2536324,0.9973567820784591,0.994556541310094,unknown,True,True,diagram_auto,
1044,7,76422,76422,75935,487,946,74989,4120702,0.993627489466384,0.9812488550417419,unknown,True,True,diagram_auto,
1044,8,76422,76422,76221,201,60,76161,5458170,0.9973698673156944,0.9965847530815733,unknown,True,True,diagram_auto,
1044,9,76422,76422,76223,199,83,76140,4670273,0.9973960377901652,0.996309963099631,unknown,True,True,diagram_auto,
1044,10,76422,76422,76221,201,485,75736,2981396,0.9973698673156944,0.9910235272565492,unknown,True,True,diagram_auto,
1044,11,76422,76422,76220,202,98,76122,2989326,0.9973567820784591,0.9960744288293947,unknown,True,True,diagram_auto,
1047,1,76422,76422,75525,897,227,75298,5240375,0.9882625421998901,0.9852921933474654,south,True,True,diagram_auto,
1047,2,76422,76422,75524,898,80,75444,3878531,0.9882494569626548,0.9872026379838267,south,True,True,diagram_auto,
1047,3,76422,76422,75924,498,65,75859,7636181,0.9934835518567952,0.9926330114364973,west,True,True,diagram_auto,
1047,4,76422,76422,75796,626,147,75649,6449739,0.9918086414906703,0.9898851116170736,west,True,True,diagram_auto,
1047,5,76422,76422,75921,501,106,75815,4658564,0.9934442961450891,0.9920572609981418,north,True,True,diagram_auto,
1047,6,76422,76422,75922,500,56,75866,4601079,0.9934573813823244,0.9927246080971448,north,True,True,diagram_auto,
1047,7,76422,76422,75424,998,631,74793,5463606,0.9869409332391196,0.9786841485436131,east,True,True,diagram_auto,
1047,8,76422,76422,75923,499,2941,72982,2435745,0.9934704666195598,0.9549867839103923,east,True,True,diagram_auto,
1048,1,76422,76422,75454,968,62,75392,10666823,0.9873334903561801,0.9865222056475884,west,True,True,diagram_auto,
1048,2,76422,76422,75618,804,216,75402,8893150,0.9894794692627777,0.9866530580199419,west,True,True,diagram_auto,
1048,3,76422,76422,75429,993,772,74657,2375326,0.9870063594252964,0.9769045562796054,north,True,True,diagram_auto,
1048,4,76422,76422,75447,975,306,75141,2649563,0.9872418936955327,0.9832378111015153,north,True,True,diagram_auto,
1048,5,76422,76422,75487,935,341,75146,5646782,0.9877653031849467,0.983303237287692,east,True,True,diagram_auto,
1048,6,76422,76422,75450,972,63,75387,6575941,0.9872811494072388,0.9864567794614116,east,True,True,diagram_auto,
1051,1,76422,76422,72539,3883,938,71601,4445825,0.9491900238151317,0.9369160712883725,south,True,True,diagram_auto,
1051,2,76422,76422,72540,3882,154,72386,5253078,0.9492031090523672,0.9471879825181231,south,True,True,diagram_auto,
1051,3,76422,76422,72538,3884,657,71881,3491463,0.9491769385778964,0.9405799377142707,north,True,True,diagram_auto,
1051,4,76422,76422,72544,3878,178,72366,6893405,0.9492554500013085,0.946926277773416,north,True,True,diagram_auto,
1051,5,76422,76422,72538,3884,121,72417,6296976,0.9491769385778964,0.9475936248724189,east,True,True,diagram_auto,
1053,1,76422,76422,76121,301,108,76013,4504088,0.9960613435921594,0.9946481379707414,south,True,True,diagram_auto,
1053,2,76422,76422,155,76267,155,0,0,0.002028211771479417,0.0,south,True,False,diagram_auto,
1053,3,76422,76422,76114,308,311,75803,3152608,0.9959697469315119,0.9919002381513177,west,True,True,diagram_auto,
1053,4,76422,76422,72516,3906,1660,70856,3244716,0.9488890633587187,0.9271675695480359,west,True,True,diagram_auto,
1053,5,76422,76422,76114,308,260,75854,4820812,0.9959697469315119,0.9925675852503206,north,True,True,diagram_auto,
1053,6,76422,76422,76123,299,46,76077,5280098,0.99608751406663,0.9954855931538039,north,True,True,diagram_auto,
1053,7,76422,76422,75623,799,1273,74350,2269425,0.9895448954489545,0.9728873884483525,east,True,True,diagram_auto,
1053,8,76422,76422,76121,301,9795,66326,1808752,0.9960613435921594,0.8678914448718955,east,True,True,diagram_auto,
1053,9,76422,76422,76121,301,76112,9,9,0.9960613435921594,0.00011776713511815969,east,True,False,diagram_auto,
1054,1,76422,76422,59125,17297,223,58902,3394285,0.7736646515401324,0.7707466436366491,south,True,True,diagram_auto,
1054,2,76422,76422,57970,18452,163,57807,3285800,0.7585512025333019,0.7564183088639397,west,True,True,diagram_auto,
1054,3,76422,76422,39583,36839,95,39488,2236171,0.5179529454869016,0.5167098479495433,west,True,True,diagram_auto,
1054,4,76422,76422,39615,36807,1156,38459,1741351,0.5183716730784329,0.5032451388343671,west,True,True,diagram_auto,
1054,6,76422,76422,59123,17299,162,58961,3555276,0.7736384810656617,0.7715186726335348,north,True,True,diagram_auto,
1054,7,76422,76422,51487,24935,1438,50049,3259060,0.6737196095365209,0.6549030383920861,north,True,True,diagram_auto,
1054,8,76422,76422,59123,17299,9964,49159,3165181,0.7736384810656617,0.6432571772526235,east,True,True,diagram_auto,
1054,9,76422,76422,59123,17299,790,58333,2704411,0.7736384810656617,0.7633011436497343,east,True,True,diagram_auto,
1057,1,76422,76422,74866,1556,428,74438,3488388,0.9796393708617938,0.9740388893250634,south,True,True,diagram_auto,
1057,2,76422,76422,76283,139,1823,74460,3301009,0.9981811520242863,0.9743267645442412,south,True,True,diagram_auto,
1057,3,76422,76422,76292,130,74,76218,5078024,0.9982989191594044,0.9973306116039884,west,True,True,diagram_auto,
1057,4,76422,76422,76291,131,20,76271,7841746,0.998285833922169,0.998024129177462,west,True,True,diagram_auto,
1057,5,76422,76422,76285,137,218,76067,4609118,0.9982073224987569,0.9953547407814504,west,True,True,diagram_auto,
1057,6,76422,76422,76282,140,1602,74680,3932649,0.9981680667870508,0.9772055167360184,north,True,True,diagram_auto,
1057,7,76422,76422,76293,129,38,76255,3948674,0.9983120043966397,0.9978147653816963,north,True,True,diagram_auto,
1057,8,76422,76422,76295,127,3947,72348,5769471,0.9983381748711104,0.9466907435031797,east,True,True,diagram_auto,
1057,9,76422,76422,76295,127,4345,71950,3887280,0.9983381748711104,0.94148281908351,east,True,True,diagram_auto,
1057,10,76422,76422,76294,128,205,76089,5003378,0.998325089633875,0.9956426160006281,east,True,True,diagram_auto,
1058,1,70255,70255,66216,4039,1414,64802,2113993,0.9425094299338126,0.9223827485588214,unknown,True,True,data_only,
1058,2,70255,70255,66189,4066,2694,63495,1625170,0.9421251156501317,0.9037790904561953,unknown,True,True,data_only,
1058,3,70255,70255,66233,4022,401,65832,2150643,0.9427514055939079,0.9370436267881289,unknown,True,True,data_only,
1058,4,70255,70255,66236,4019,139,66097,3544394,0.9427941071809836,0.9408156003131449,unknown,True,True,data_only,
1058,5,70255,70255,66231,4024,452,65779,3931355,0.9427229378691908,0.9362892320831258,unknown,True,True,data_only,
1058,6,70255,70255,65439,4816,1308,64131,1556983,0.9314497188812184,0.9128318269162338,unknown,True,True,data_only,
1058,7,70255,70255,66228,4027,201,66027,1989797,0.9426802362821152,0.9398192299480465,unknown,True,True,data_only,
1058,8,70255,70255,66232,4023,2261,63971,1575234,0.9427371717315494,0.9105544089388655,unknown,True,True,data_only,
1058,9,70255,70255,66230,4025,87,66143,2937447,0.9427087040068323,0.9414703579816384,unknown,True,True,data_only,
1058,10,70255,70255,66230,4025,237,65993,3420314,0.9427087040068323,0.9393352786278557,unknown,True,True,data_only,
1059,1,76422,76422,39013,37409,90,38923,1030085,0.5104943602627515,0.50931668891157,unknown,True,True,diagram_auto,
1059,2,76422,76422,39012,37410,292,38720,1076707,0.5104812750255162,0.5066603857527937,unknown,True,True,diagram_auto,
1059,3,76422,76422,39012,37410,63,38949,1828894,0.5104812750255162,0.5096569050796891,unknown,True,True,diagram_auto,
1059,4,76422,76422,39012,37410,24,38988,2177411,0.5104812750255162,0.5101672293318678,unknown,True,True,diagram_auto,
1059,5,76422,76422,39010,37412,129,38881,1400796,0.5104551045510455,0.5087671089476852,unknown,True,True,diagram_auto,
1059,6,76422,76422,39009,37413,24,38985,1711813,0.5104420193138102,0.5101279736201617,unknown,True,True,diagram_auto,
1059,7,76422,76422,39009,37413,27,38982,1862996,0.5104420193138102,0.5100887179084557,unknown,True,True,diagram_auto,
1059,8,76422,76422,39009,37413,79,38930,1823997,0.5104420193138102,0.5094082855722174,unknown,True,True,diagram_auto,
1064,1,43282,43282,22738,20544,194,22544,1462420,0.5253454091770251,0.520863176378171,south,True,True,diagram_auto,
1064,2,43282,43282,40667,2615,136,40531,2055276,0.939582274386581,0.9364400905688277,south,True,True,diagram_auto,
1064,4,43282,43282,40686,2596,699,39987,1554564,0.9400212559493554,0.9238713552978143,west,True,True,diagram_auto,
1064,5,43282,40627,38008,2619,228,37780,1253513,0.9355354813301499,0.9299234499224653,west,True,True,diagram_auto,
1064,6,43282,40627,37651,2976,391,37260,1723804,0.9267482216260122,0.9171240800452901,north,True,True,diagram_auto,
1064,7,43282,40627,38858,1769,176,38682,1649317,0.9564575282447634,0.9521254338247963,north,True,True,diagram_auto,
1064,8,43282,40627,38967,1660,284,38683,2447346,0.959140473084402,0.952150047997637,east,True,True,diagram_auto,
1064,9,43282,40627,38966,1661,202,38764,1916098,0.9591158589115613,0.9541437959977355,east,True,True,diagram_auto,
1065,1,76422,76422,39077,37345,290,38787,1626133,0.5113318154458141,0.5075370966475622,unknown,True,True,diagram_auto,
1065,2,76422,76422,39060,37362,374,38686,2067036,0.511109366412813,0.5062154876867918,unknown,True,True,diagram_auto,
1065,3,76422,76422,38478,37944,82,38396,3173314,0.5034937583418387,0.5024207688885399,unknown,True,True,diagram_auto,
1065,4,76422,76422,39080,37342,74,39006,2299105,0.5113710711575201,0.5104027636021041,unknown,True,True,diagram_auto,
1065,5,76422,76422,39086,37336,283,38803,1846151,0.5114495825809322,0.5077464604433278,unknown,True,True,diagram_auto,
1065,6,76422,76422,11707,64715,203,11504,431261,0.15318887231425507,0.1505325691554788,unknown,True,True,diagram_auto,
1065,7,76422,76422,11806,64616,380,11426,383967,0.1544843108005548,0.1495119206511214,unknown,True,True,diagram_auto,
1065,8,76422,76422,39086,37336,245,38841,1494292,0.5114495825809322,0.5082436994582712,unknown,True,True,diagram_auto,
1065,9,76422,76422,39079,37343,325,38754,1484623,0.5113579859202847,0.5071052838187956,unknown,True,True,diagram_auto,
1066,2,76422,76422,56954,19468,546,56408,1952210,0.7452566015021852,0.7381120619716836,south,True,True,diagram_auto,
1066,3,76422,76422,56949,19473,934,56015,1725275,0.7451911753160084,0.7329695637381906,south,True,True,diagram_auto,
1066,4,76422,76422,56933,19489,1661,55272,2147278,0.7449818115202429,0.7232472324723247,west,True,True,diagram_auto,
1066,5,76422,76422,56968,19454,23,56945,4405158,0.7454397948234801,0.7451388343670671,west,True,True,diagram_auto,
1066,6,76422,76422,56961,19461,169,56792,3305220,0.7453481981628327,0.7431367930700583,west,True,True,diagram_auto,
1066,8,76422,76422,56967,19455,730,56237,1691910,0.7454267095862448,0.7358744864044385,west,True,True,diagram_auto,
1066,9,76422,76422,56967,19455,930,56037,1915258,0.7454267095862448,0.7332574389573683,north,True,True,diagram_auto,
1066,10,76422,76422,56969,19453,1124,55845,1905367,0.7454528800607155,0.7307450734081808,north,True,True,diagram_auto,
1066,11,76422,76422,56969,19453,1265,55704,2685015,0.7454528800607155,0.7289000549579964,east,True,True,diagram_auto,
1066,12,76422,76422,56967,19455,879,56088,3387010,0.7454267095862448,0.7339247860563712,east,True,True,diagram_auto,
1066,13,76422,76422,56967,19455,1207,55760,3103387,0.7454267095862448,0.7296328282431761,east,True,True,diagram_auto,
1066,14,76422,76422,56967,19455,2997,53970,2248161,0.7454267095862448,0.7062102535918976,east,True,True,diagram_auto,
1067,1,76422,76422,39255,37167,85,39170,1232309,0.5136609876737065,0.5125487425087016,south,True,True,diagram_auto,
1067,2,76422,76422,39256,37166,30,39226,1788314,0.5136740729109419,0.5132815157938814,south,True,True,diagram_auto,
1067,3,76422,76422,37571,38851,272,37299,2535300,0.4916254481693753,0.4880662636413598,west,True,True,diagram_auto,
1067,4,76422,76422,39257,37165,19,39238,5991692,0.5136871581481772,0.5134385386407055,west,True,True,diagram_auto,
1067,5,76422,76422,39255,37167,19,39236,5561414,0.5136609876737065,0.5134123681662348,west,True,True,diagram_auto,
1067,6,76422,76422,39096,37326,3082,36014,1383820,0.5115804349532858,0.4712517337939337,west,True,True,diagram_auto,
1067,7,76422,76422,39254,37168,20,39234,7380993,0.5136479024364712,0.5133861976917642,north,True,True,diagram_auto,
1067,8,76422,76422,39255,37167,19,39236,3566913,0.5136609876737065,0.5134123681662348,east,True,True,diagram_auto,
1067,9,76422,76422,39255,37167,65,39190,1558577,0.5136609876737065,0.5128104472534087,east,True,True,diagram_auto,
1067,10,76422,76422,39254,37168,5677,33577,1181249,0.5136479024364712,0.4393630106513831,east,True,True,diagram_auto,
1068,1,76422,76422,74075,2347,355,73720,7414300,0.969288948208631,0.9646436889900813,west,True,True,diagram_auto,
1068,2,76422,76422,73615,2807,62,73553,6141626,0.9632697390803695,0.9624584543717778,west,True,True,diagram_auto,
1068,3,76422,76422,60201,16221,180,60021,1666583,0.7877443668053702,0.785389024103007,west,True,True,diagram_auto,
1068,4,76422,76422,57606,18816,8804,48802,687588,0.7537881761796341,0.6385857475596033,north,True,True,diagram_auto,
1068,5,76422,76422,75741,681,86,75655,7109654,0.991088953442726,0.9899636230404857,north,True,True,diagram_auto,
1068,6,76422,76422,75748,674,63,75685,8256147,0.9911805501033734,0.9903561801575462,east,True,True,diagram_auto,
1068,7,76422,76422,75755,667,96,75659,4899247,0.9912721467640209,0.9900159639894272,east,True,True,diagram_auto,
1068,8,76422,76422,75843,579,161,75682,5388042,0.9924236476407318,0.9903169244458402,east,True,True,diagram_auto,
1069,1,76422,76422,72763,3659,653,72110,5764155,0.9521211169558504,0.9435764570411661,unknown,True,True,diagram_auto,
1069,2,76422,76422,74479,1943,1905,72574,4225324,0.9745753840517128,0.949648007118369,unknown,True,True,diagram_auto,
1069,3,76422,76422,74724,1698,391,74333,6172460,0.9777812671743739,0.9726649394153516,unknown,True,True,diagram_auto,
1069,4,76422,76422,74726,1696,436,74290,4658901,0.9778074376488446,0.9721022742142315,unknown,True,True,diagram_auto,
1069,5,76422,76422,74723,1699,412,74311,3167240,0.9777681819371385,0.9723770641961739,unknown,True,True,diagram_auto,
1069,6,76422,76422,74694,1728,900,73794,2384167,0.9773887100573133,0.9656119965454973,unknown,True,True,diagram_auto,
1069,7,76422,76422,74215,2207,7144,67071,1311603,0.9711208814215802,0.8776399466122321,unknown,True,True,diagram_auto,
1069,8,76422,76422,74768,1654,384,74384,7508585,0.9783570176127293,0.9733322865143545,unknown,True,True,diagram_auto,
1069,9,76422,76422,74768,1654,398,74370,7077446,0.9783570176127293,0.9731490931930596,unknown,True,True,diagram_auto,
1069,10,76422,76422,74766,1656,2918,71848,3607504,0.9783308471382586,0.9401481248855041,unknown,True,True,diagram_auto,
1070,1,76422,76422,39361,37061,41,39320,2087117,0.5150480228206538,0.5145115280940044,south,True,True,diagram_auto,
1070,2,76422,76422,39367,37055,32,39335,2008860,0.5151265342440658,0.5147078066525346,south,True,True,diagram_auto,
1070,3,76422,76422,39308,37114,1531,37777,1412386,0.5143545052471802,0.49432100703985765,south,True,True,diagram_auto,
1070,4,76422,76422,39327,37095,140,39187,3297944,0.5146031247546518,0.5127711915417027,west,True,True,diagram_auto,
1070,5,76422,76422,39345,37077,20,39325,3057680,0.5148386590248881,0.5145769542801811,west,True,True,diagram_auto,
1070,6,76422,76422,39355,37067,31,39324,3315107,0.5149695113972417,0.5145638690429457,north,True,True,diagram_auto,
1070,7,76422,76422,39367,37055,18,39349,3309521,0.5151265342440658,0.5148909999738295,north,True,True,diagram_auto,
1070,8,76422,76422,39367,37055,94,39273,2804327,0.5151265342440658,0.5138965219439429,north,True,True,diagram_auto,
1070,9,76422,76422,39366,37056,45,39321,3176854,0.5151134490068305,0.5145246133312397,east,True,True,diagram_auto,
1070,10,76422,76422,39366,37056,76,39290,3237193,0.5151134490068305,0.5141189709769438,east,True,True,diagram_auto,
1071,1,76422,76422,64002,12420,31,63971,3596480,0.8374813535369396,0.8370757111826438,south,True,True,diagram_auto,
1071,2,76422,76422,63981,12441,43,63938,4259840,0.8372065635549972,0.8366438983538772,south,True,True,diagram_auto,
1071,3,76422,76422,63985,12437,610,63375,3715086,0.8372589045039387,0.8292769097903745,south,True,True,diagram_auto,
1071,4,76422,76422,63933,12489,1639,62294,3006585,0.8365784721677004,0.81513176833896,south,True,True,diagram_auto,
1071,5,76422,76422,63384,13038,6311,57073,834737,0.8293946769254926,0.7468137447331921,west,True,True,diagram_auto,
1071,6,76422,76422,63941,12481,2003,61938,1221878,0.8366831540655832,0.810473423883175,west,True,True,diagram_auto,
1071,7,76422,76422,63997,12425,354,63643,1511730,0.8374159273507629,0.8327837533694485,west,True,True,diagram_auto,
1071,8,76422,76422,64000,12422,162,63838,3234652,0.8374551830624689,0.835335374630342,west,True,True,diagram_auto,
1071,9,76422,76422,64000,12422,53,63947,4861094,0.8374551830624689,0.8367616654889953,north,True,True,diagram_auto,
1071,10,76422,76422,64000,12422,59,63941,4811428,0.8374551830624689,0.8366831540655832,north,True,True,diagram_auto,
1071,11,76422,76422,63999,12423,55,63944,4010227,0.8374420978252336,0.8367224097772893,north,True,True,diagram_auto,
1071,12,76422,76422,63998,12424,2593,61405,1716976,0.8374290125879982,0.8034989924367328,north,True,True,diagram_auto,
1071,13,76422,76422,63979,12443,2302,61677,914021,0.8371803930805265,0.8070581769647484,east,True,True,diagram_auto,
1071,14,76422,76422,63996,12426,1460,62536,949646,0.8374028421135276,0.8182983957499149,east,True,True,diagram_auto,
1071,15,76422,76422,63994,12428,26221,37773,4978059,0.8373766716390568,0.49426866609091624,east,True,True,diagram_auto,
1071,16,76422,76422,63994,12428,27004,36990,2863641,0.8373766716390568,0.48402292533563634,east,True,True,diagram_auto,
1072,1,76422,76422,38786,37636,84,38702,1809813,0.5075240114103269,0.5064248514825573,south,True,True,diagram_auto,
1072,2,76422,76422,38784,37638,150,38634,1927809,0.5074978409358561,0.5055350553505535,south,True,True,diagram_auto,
1072,3,76422,76422,38786,37636,44,38742,3061688,0.5075240114103269,0.5069482609719714,south,True,True,diagram_auto,
1072,4,76422,76422,38701,37721,45,38656,3381239,0.506411766245322,0.5058229305697313,south,True,True,diagram_auto,
1072,5,76422,76422,38273,38149,47,38226,3123128,0.5008112847085918,0.5001962785585302,south,True,True,diagram_auto,
1072,6,76422,76422,201,76221,201,0,0,0.0026301326843055665,0.0,west,True,False,diagram_auto,
1072,7,76422,76422,38785,37637,43,38742,4756467,0.5075109261730916,0.5069482609719714,west,True,True,diagram_auto,
1072,8,76422,76422,38783,37639,43,38740,5017632,0.5074847556986208,0.5069220904975007,west,True,True,diagram_auto,
1072,9,76422,76422,38784,37638,47,38737,3296624,0.5074978409358561,0.5068828347857947,north,True,True,diagram_auto,
1072,10,76422,76422,38783,37639,203,38580,2282975,0.5074847556986208,0.5048284525398445,north,True,True,diagram_auto,
1072,11,76422,76422,38784,37638,43,38741,4828392,0.5074978409358561,0.5069351757347361,north,True,True,diagram_auto,
1072,12,76422,76422,38783,37639,52,38731,3554725,0.5074847556986208,0.5068043233623826,north,True,True,diagram_auto,
1072,13,76422,76422,38782,37640,43,38739,3138947,0.5074716704613854,0.5069090052602654,east,True,True,diagram_auto,
1072,14,76422,76422,35699,40723,35693,6,8,0.4671298840647981,7.851142341210646e-05,east,True,False,diagram_auto,
1074,1,76422,76422,38535,37887,43,38492,4228882,0.5042396168642538,0.5036769516631336,west,True,True,diagram_auto,
1074,2,76422,76422,38570,37852,31,38539,4600479,0.504697600167491,0.5042919578131951,west,True,True,diagram_auto,
1074,3,76422,76422,38570,37852,37,38533,4862431,0.504697600167491,0.504213446389783,west,True,True,diagram_auto,
1074,4,76422,76422,38579,37843,50,38529,3578787,0.5048153673026092,0.5041611054408417,north,True,True,diagram_auto,
1074,5,76422,76422,38580,37842,26,38554,1787803,0.5048284525398445,0.5044882363717255,north,True,True,diagram_auto,
1074,6,76422,76422,38570,37852,21,38549,1810431,0.504697600167491,0.5044228101855487,north,True,True,diagram_auto,
1074,7,76422,76422,38583,37839,72,38511,1881345,0.5048677082515506,0.5039255711706053,east,True,True,diagram_auto,
1074,8,76422,76422,38583,37839,19,38564,1929746,0.5048677082515506,0.5046190887440789,east,True,True,diagram_auto,
1075,1,76422,76422,71694,4728,602,71092,9501704,0.9381329983512601,0.9302556855355788,south,True,True,diagram_auto,
1075,2,76422,76422,71685,4737,613,71072,5865866,0.9380152312161419,0.9299939807908717,south,True,True,diagram_auto,
1075,3,76422,76422,71669,4753,775,70894,3749913,0.9378058674203763,0.9276648085629793,west,True,True,diagram_auto,
1075,5,76422,76422,64178,12244,3014,61164,1798374,0.8397843552903614,0.8003454502630133,west,True,True,diagram_auto,
1075,6,76422,76422,71677,4745,610,71067,8361674,0.9379105493182591,0.929928554604695,east,True,True,diagram_auto,
1075,7,76422,76422,71083,5339,693,70390,8216529,0.9301379184004606,0.9210698489963624,east,True,True,diagram_auto,
1075,8,76422,76422,71680,4742,626,71054,6696179,0.9379498050299652,0.9297584465206354,east,True,True,diagram_auto,
1075,9,76422,76422,71678,4744,743,70935,6257417,0.9379236345554945,0.9282013032896287,east,True,True,diagram_auto,
1075,10,76422,76422,71676,4746,602,71074,7816064,0.9378974640810238,0.9300201512653424,east,True,True,diagram_auto,
1075,11,76422,76422,71675,4747,609,71066,6801258,0.9378843788437884,0.9299154693674596,east,True,True,diagram_auto,
1077,1,76422,76422,73116,3306,5414,67702,1619118,0.9567402056999293,0.8858967313077386,south,True,True,diagram_auto,
1077,2,76422,76422,73329,3093,4334,68995,1757078,0.9595273612310591,0.9028159430530476,south,True,True,diagram_auto,
1077,3,76422,76422,73688,2734,18,73670,7683337,0.9642249613985502,0.9639894271283138,west,True,True,diagram_auto,
1077,4,76422,76422,73685,2737,20,73665,3982451,0.9641857056868441,0.963924000942137,west,True,True,diagram_auto,
1077,5,76422,76422,73681,2741,1531,72150,3686864,0.9641333647379027,0.9440998665305802,north,True,True,diagram_auto,
1077,6,76422,76422,73685,2737,137,73548,3841311,0.9641857056868441,0.962393028185601,north,True,True,diagram_auto,
1077,7,76422,76422,73393,3029,149,73244,5981188,0.9603648164141216,0.9584151160660542,east,True,True,diagram_auto,
1077,8,76422,76422,73685,2737,2808,70877,5612058,0.9641857056868441,0.9274423595299783,east,True,True,diagram_auto,
1078,1,76422,76422,60514,15908,850,59664,3022115,0.7918400460600351,0.7807175944099867,south,True,True,diagram_auto,
1078,2,76422,76422,22855,53567,172,22683,1504463,0.29906309701394884,0.29681243620946846,south,True,True,diagram_auto,
1078,4,76422,76422,67304,9118,725,66579,5813554,0.8806888068880688,0.8712020098924393,south,True,True,diagram_auto,
1078,5,76422,76422,75277,1145,67,75210,7756490,0.985017403365523,0.9841406924707545,west,True,True,diagram_auto,
1078,6,76422,76422,75092,1330,81,75011,4290001,0.9825966344769831,0.9815367302609196,west,True,True,diagram_auto,
1078,7,76422,76422,75578,844,168,75410,4081579,0.9889560597733636,0.9867577399178247,east,True,True,diagram_auto,
1078,8,76422,76422,75588,834,516,75072,4765322,0.9890869121457172,0.9823349297322761,east,True,True,diagram_auto,
1079,1,76422,76422,75806,616,183,75623,3887989,0.9919394938630237,0.9895448954489545,south,True,True,diagram_auto,
1079,2,76422,76422,75758,664,654,75104,2566732,0.9913114024757269,0.9827536573238073,south,True,True,diagram_auto,
1079,3,76422,76422,49490,26932,303,49187,3481800,0.6475883907775248,0.6436235638952135,west,True,True,diagram_auto,
