intersection_id,channel_id,intersection_records,observations,finite,invalid,zero,positive,volume,finite_rate,positive_rate
1044,4,76422,76422,76221,201,155,76066,2849650,0.9973698673156944,0.995341655544215
1044,5,76422,76422,75637,785,975,74662,2630713,0.9897280887702494,0.9769699824657821
1044,6,76422,76422,76220,202,214,76006,2536324,0.9973567820784591,0.994556541310094
1044,7,76422,76422,75935,487,946,74989,4120702,0.993627489466384,0.9812488550417419
1044,8,76422,76422,76221,201,60,76161,5458170,0.9973698673156944,0.9965847530815733
1044,9,76422,76422,76223,199,83,76140,4670273,0.9973960377901652,0.996309963099631
1044,10,76422,76422,76221,201,485,75736,2981396,0.9973698673156944,0.9910235272565492
1044,11,76422,76422,76220,202,98,76122,2989326,0.9973567820784591,0.9960744288293947
1045,1,513,513,0,513,0,0,0,0.0,0.0
1045,2,513,513,0,513,0,0,0,0.0,0.0
1045,3,513,513,0,513,0,0,0,0.0,0.0
1045,4,513,513,0,513,0,0,0,0.0,0.0
1045,5,513,513,0,513,0,0,0,0.0,0.0
1045,6,513,513,0,513,0,0,0,0.0,0.0
1045,7,513,513,0,513,0,0,0,0.0,0.0
1045,8,513,513,0,513,0,0,0,0.0,0.0
1045,9,513,513,0,513,0,0,0,0.0,0.0
1045,10,513,513,0,513,0,0,0,0.0,0.0
1045,11,513,4,0,4,0,0,0,0.0,0.0
1045,12,513,4,0,4,0,0,0,0.0,0.0
1045,13,513,4,0,4,0,0,0,0.0,0.0
1045,14,513,4,0,4,0,0,0,0.0,0.0
1045,15,513,4,0,4,0,0,0,0.0,0.0
1045,16,513,4,0,4,0,0,0,0.0,0.0
1045,17,513,4,0,4,0,0,0,0.0,0.0
1045,18,513,4,0,4,0,0,0,0.0,0.0
1045,19,513,4,0,4,0,0,0,0.0,0.0
1045,20,513,4,0,4,0,0,0,0.0,0.0
1045,21,513,4,0,4,0,0,0,0.0,0.0
1045,22,513,4,0,4,0,0,0,0.0,0.0
1045,23,513,4,0,4,0,0,0,0.0,0.0
1045,24,513,4,0,4,0,0,0,0.0,0.0
1047,1,76422,76422,75525,897,227,75298,5240375,0.9882625421998901,0.9852921933474654
1047,2,76422,76422,75524,898,80,75444,3878531,0.9882494569626548,0.9872026379838267
1047,3,76422,76422,75924,498,65,75859,7636181,0.9934835518567952,0.9926330114364973
1047,4,76422,76422,75796,626,147,75649,6449739,0.9918086414906703,0.9898851116170736
1047,5,76422,76422,75921,501,106,75815,4658564,0.9934442961450891,0.9920572609981418
1047,6,76422,76422,75922,500,56,75866,4601079,0.9934573813823244,0.9927246080971448
1047,7,76422,76422,75424,998,631,74793,5463606,0.9869409332391196,0.9786841485436131
1047,8,76422,76422,75923,499,2941,72982,2435745,0.9934704666195598,0.9549867839103923
1048,1,76422,76422,75454,968,62,75392,10666823,0.9873334903561801,0.9865222056475884
1048,2,76422,76422,75618,804,216,75402,8893150,0.9894794692627777,0.9866530580199419
1048,3,76422,76422,75429,993,772,74657,2375326,0.9870063594252964,0.9769045562796054
1048,4,76422,76422,75447,975,306,75141,2649563,0.9872418936955327,0.9832378111015153
1048,5,76422,76422,75487,935,341,75146,5646782,0.9877653031849467,0.983303237287692
1048,6,76422,76422,75450,972,63,75387,6575941,0.9872811494072388,0.9864567794614116
1051,1,76422,76422,72539,3883,938,71601,4445825,0.9491900238151317,0.9369160712883725
1051,2,76422,76422,72540,3882,154,72386,5253078,0.9492031090523672,0.9471879825181231
1051,3,76422,76422,72538,3884,657,71881,3491463,0.9491769385778964,0.9405799377142707
1051,4,76422,76422,72544,3878,178,72366,6893405,0.9492554500013085,0.946926277773416
1051,5,76422,76422,72538,3884,121,72417,6296976,0.9491769385778964,0.9475936248724189
1053,1,76422,76422,76121,301,108,76013,4504088,0.9960613435921594,0.9946481379707414
1053,2,76422,76422,155,76267,155,0,0,0.002028211771479417,0.0
1053,3,76422,76422,76114,308,311,75803,3152608,0.9959697469315119,0.9919002381513177
1053,4,76422,76422,72516,3906,1660,70856,3244716,0.9488890633587187,0.9271675695480359
1053,5,76422,76422,76114,308,260,75854,4820812,0.9959697469315119,0.9925675852503206
1053,6,76422,76422,76123,299,46,76077,5280098,0.99608751406663,0.9954855931538039
1053,7,76422,76422,75623,799,1273,74350,2269425,0.9895448954489545,0.9728873884483525
1053,8,76422,76422,76121,301,9795,66326,1808752,0.9960613435921594,0.8678914448718955
1053,9,76422,76422,76121,301,76112,9,9,0.9960613435921594,0.00011776713511815969
1054,1,76422,76422,59125,17297,223,58902,3394285,0.7736646515401324,0.7707466436366491
1054,2,76422,76422,57970,18452,163,57807,3285800,0.7585512025333019,0.7564183088639397
1054,3,76422,76422,39583,36839,95,39488,2236171,0.5179529454869016,0.5167098479495433
1054,4,76422,76422,39615,36807,1156,38459,1741351,0.5183716730784329,0.5032451388343671
1054,5,76422,76422,59127,17295,59127,0,0,0.7736908220146032,0.0
1054,6,76422,76422,59123,17299,162,58961,3555276,0.7736384810656617,0.7715186726335348
1054,7,76422,76422,51487,24935,1438,50049,3259060,0.6737196095365209,0.6549030383920861
1054,8,76422,76422,59123,17299,9964,49159,3165181,0.7736384810656617,0.6432571772526235
1054,9,76422,76422,59123,17299,790,58333,2704411,0.7736384810656617,0.7633011436497343
1057,1,76422,76422,74866,1556,428,74438,3488388,0.9796393708617938,0.9740388893250634
1057,2,76422,76422,76283,139,1823,74460,3301009,0.9981811520242863,0.9743267645442412
1057,3,76422,76422,76292,130,74,76218,5078024,0.9982989191594044,0.9973306116039884
1057,4,76422,76422,76291,131,20,76271,7841746,0.998285833922169,0.998024129177462
1057,5,76422,76422,76285,137,218,76067,4609118,0.9982073224987569,0.9953547407814504
1057,6,76422,76422,76282,140,1602,74680,3932649,0.9981680667870508,0.9772055167360184
1057,7,76422,76422,76293,129,38,76255,3948674,0.9983120043966397,0.9978147653816963
1057,8,76422,76422,76295,127,3947,72348,5769471,0.9983381748711104,0.9466907435031797
1057,9,76422,76422,76295,127,4345,71950,3887280,0.9983381748711104,0.94148281908351
1057,10,76422,76422,76294,128,205,76089,5003378,0.998325089633875,0.9956426160006281
1058,1,70255,70255,66216,4039,1414,64802,2113993,0.9425094299338126,0.9223827485588214
1058,2,70255,70255,66189,4066,2694,63495,1625170,0.9421251156501317,0.9037790904561953
1058,3,70255,70255,66233,4022,401,65832,2150643,0.9427514055939079,0.9370436267881289
1058,4,70255,70255,66236,4019,139,66097,3544394,0.9427941071809836,0.9408156003131449
1058,5,70255,70255,66231,4024,452,65779,3931355,0.9427229378691908,0.9362892320831258
1058,6,70255,70255,65439,4816,1308,64131,1556983,0.9314497188812184,0.9128318269162338
1058,7,70255,70255,66228,4027,201,66027,1989797,0.9426802362821152,0.9398192299480465
1058,8,70255,70255,66232,4023,2261,63971,1575234,0.9427371717315494,0.9105544089388655
1058,9,70255,70255,66230,4025,87,66143,2937447,0.9427087040068323,0.9414703579816384
1058,10,70255,70255,66230,4025,237,65993,3420314,0.9427087040068323,0.9393352786278557
1059,1,76422,76422,39013,37409,90,38923,1030085,0.5104943602627515,0.50931668891157
1059,2,76422,76422,39012,37410,292,38720,1076707,0.5104812750255162,0.5066603857527937
1059,3,76422,76422,39012,37410,63,38949,1828894,0.5104812750255162,0.5096569050796891
1059,4,76422,76422,39012,37410,24,38988,2177411,0.5104812750255162,0.5101672293318678
1059,5,76422,76422,39010,37412,129,38881,1400796,0.5104551045510455,0.5087671089476852
1059,6,76422,76422,39009,37413,24,38985,1711813,0.5104420193138102,0.5101279736201617
1059,7,76422,76422,39009,37413,27,38982,1862996,0.5104420193138102,0.5100887179084557
1059,8,76422,76422,39009,37413,79,38930,1823997,0.5104420193138102,0.5094082855722174
1064,1,43282,43282,22738,20544,194,22544,1462420,0.5253454091770251,0.520863176378171
1064,2,43282,43282,40667,2615,136,40531,2055276,0.939582274386581,0.9364400905688277
1064,3,43282,43282,5,43277,5,0,0,0.00011552146388799039,0.0
1064,4,43282,43282,40686,2596,699,39987,1554564,0.9400212559493554,0.9238713552978143
1064,5,43282,40627,38008,2619,228,37780,1253513,0.9355354813301499,0.9299234499224653
1064,6,43282,40627,37651,2976,391,37260,1723804,0.9267482216260122,0.9171240800452901
1064,7,43282,40627,38858,1769,176,38682,1649317,0.9564575282447634,0.9521254338247963
1064,8,43282,40627,38967,1660,284,38683,2447346,0.959140473084402,0.952150047997637
1064,9,43282,40627,38966,1661,202,38764,1916098,0.9591158589115613,0.9541437959977355
1064,10,43282,1,0,1,0,0,0,0.0,0.0
1065,1,76422,76422,39077,37345,290,38787,1626133,0.5113318154458141,0.5075370966475622
1065,2,76422,76422,39060,37362,374,38686,2067036,0.511109366412813,0.5062154876867918
1065,3,76422,76422,38478,37944,82,38396,3173314,0.5034937583418387,0.5024207688885399
1065,4,76422,76422,39080,37342,74,39006,2299105,0.5113710711575201,0.5104027636021041
1065,5,76422,76422,39086,37336,283,38803,1846151,0.5114495825809322,0.5077464604433278
1065,6,76422,76422,11707,64715,203,11504,431261,0.15318887231425507,0.1505325691554788
1065,7,76422,76422,11806,64616,380,11426,383967,0.1544843108005548,0.1495119206511214
1065,8,76422,76422,39086,37336,245,38841,1494292,0.5114495825809322,0.5082436994582712
1065,9,76422,76422,39079,37343,325,38754,1484623,0.5113579859202847,0.5071052838187956
1066,1,76422,76422,88,76334,87,1,1,0.0011515008767108948,1.3085237235351077e-05
1066,2,76422,76422,56954,19468,546,56408,1952210,0.7452566015021852,0.7381120619716836
1066,3,76422,76422,56949,19473,934,56015,1725275,0.7451911753160084,0.7329695637381906
1066,4,76422,76422,56933,19489,1661,55272,2147278,0.7449818115202429,0.7232472324723247
1066,5,76422,76422,56968,19454,23,56945,4405158,0.7454397948234801,0.7451388343670671
1066,6,76422,76422,56961,19461,169,56792,3305220,0.7453481981628327,0.7431367930700583
1066,7,76422,76422,55920,20502,2038,53882,2463367,0.7317264662008323,0.7050587527151867
1066,8,76422,76422,56967,19455,730,56237,1691910,0.7454267095862448,0.7358744864044385
1066,9,76422,76422,56967,19455,930,56037,1915258,0.7454267095862448,0.7332574389573683
1066,10,76422,76422,56969,19453,1124,55845,1905367,0.7454528800607155,0.7307450734081808
1066,11,76422,76422,56969,19453,1265,55704,2685015,0.7454528800607155,0.7289000549579964
1066,12,76422,76422,56967,19455,879,56088,3387010,0.7454267095862448,0.7339247860563712
1066,13,76422,76422,56967,19455,1207,55760,3103387,0.7454267095862448,0.7296328282431761
1066,14,76422,76422,56967,19455,2997,53970,2248161,0.7454267095862448,0.7062102535918976
1067,1,76422,76422,39255,37167,85,39170,1232309,0.5136609876737065,0.5125487425087016
1067,2,76422,76422,39256,37166,30,39226,1788314,0.5136740729109419,0.5132815157938814
1067,3,76422,76422,37571,38851,272,37299,2535300,0.4916254481693753,0.4880662636413598
1067,4,76422,76422,39257,37165,19,39238,5991692,0.5136871581481772,0.5134385386407055
1067,5,76422,76422,39255,37167,19,39236,5561414,0.5136609876737065,0.5134123681662348
1067,6,76422,76422,39096,37326,3082,36014,1383820,0.5115804349532858,0.4712517337939337
1067,7,76422,76422,39254,37168,20,39234,7380993,0.5136479024364712,0.5133861976917642
1067,8,76422,76422,39255,37167,19,39236,3566913,0.5136609876737065,0.5134123681662348
1067,9,76422,76422,39255,37167,65,39190,1558577,0.5136609876737065,0.5128104472534087
1067,10,76422,76422,39254,37168,5677,33577,1181249,0.5136479024364712,0.4393630106513831
1068,1,76422,76422,74075,2347,355,73720,7414300,0.969288948208631,0.9646436889900813
1068,2,76422,76422,73615,2807,62,73553,6141626,0.9632697390803695,0.9624584543717778
1068,3,76422,76422,60201,16221,180,60021,1666583,0.7877443668053702,0.785389024103007
1068,4,76422,76422,57606,18816,8804,48802,687588,0.7537881761796341,0.6385857475596033
1068,5,76422,76422,75741,681,86,75655,7109654,0.991088953442726,0.9899636230404857
1068,6,76422,76422,75748,674,63,75685,8256147,0.9911805501033734,0.9903561801575462
1068,7,76422,76422,75755,667,96,75659,4899247,0.9912721467640209,0.9900159639894272
1068,8,76422,76422,75843,579,161,75682,5388042,0.9924236476407318,0.9903169244458402
1069,1,76422,76422,72763,3659,653,72110,5764155,0.9521211169558504,0.9435764570411661
1069,2,76422,76422,74479,1943,1905,72574,4225324,0.9745753840517128,0.949648007118369
1069,3,76422,76422,74724,1698,391,74333,6172460,0.9777812671743739,0.9726649394153516
1069,4,76422,76422,74726,1696,436,74290,4658901,0.9778074376488446,0.9721022742142315
1069,5,76422,76422,74723,1699,412,74311,3167240,0.9777681819371385,0.9723770641961739
1069,6,76422,76422,74694,1728,900,73794,2384167,0.9773887100573133,0.9656119965454973
1069,7,76422,76422,74215,2207,7144,67071,1311603,0.9711208814215802,0.8776399466122321
1069,8,76422,76422,74768,1654,384,74384,7508585,0.9783570176127293,0.9733322865143545
1069,9,76422,76422,74768,1654,398,74370,7077446,0.9783570176127293,0.9731490931930596
1069,10,76422,76422,74766,1656,2918,71848,3607504,0.9783308471382586,0.9401481248855041
1070,1,76422,76422,39361,37061,41,39320,2087117,0.5150480228206538,0.5145115280940044
1070,2,76422,76422,39367,37055,32,39335,2008860,0.5151265342440658,0.5147078066525346
1070,3,76422,76422,39308,37114,1531,37777,1412386,0.5143545052471802,0.49432100703985765
1070,4,76422,76422,39327,37095,140,39187,3297944,0.5146031247546518,0.5127711915417027
1070,5,76422,76422,39345,37077,20,39325,3057680,0.5148386590248881,0.5145769542801811
1070,6,76422,76422,39355,37067,31,39324,3315107,0.5149695113972417,0.5145638690429457
1070,7,76422,76422,39367,37055,18,39349,3309521,0.5151265342440658,0.5148909999738295
1070,8,76422,76422,39367,37055,94,39273,2804327,0.5151265342440658,0.5138965219439429
1070,9,76422,76422,39366,37056,45,39321,3176854,0.5151134490068305,0.5145246133312397
1070,10,76422,76422,39366,37056,76,39290,3237193,0.5151134490068305,0.5141189709769438
1071,1,76422,76422,64002,12420,31,63971,3596480,0.8374813535369396,0.8370757111826438
1071,2,76422,76422,63981,12441,43,63938,4259840,0.8372065635549972,0.8366438983538772
1071,3,76422,76422,63985,12437,610,63375,3715086,0.8372589045039387,0.8292769097903745
1071,4,76422,76422,63933,12489,1639,62294,3006585,0.8365784721677004,0.81513176833896
1071,5,76422,76422,63384,13038,6311,57073,834737,0.8293946769254926,0.7468137447331921
1071,6,76422,76422,63941,12481,2003,61938,1221878,0.8366831540655832,0.810473423883175
1071,7,76422,76422,63997,12425,354,63643,1511730,0.8374159273507629,0.8327837533694485
1071,8,76422,76422,64000,12422,162,63838,3234652,0.8374551830624689,0.835335374630342
1071,9,76422,76422,64000,12422,53,63947,4861094,0.8374551830624689,0.8367616654889953
1071,10,76422,76422,64000,12422,59,63941,4811428,0.8374551830624689,0.8366831540655832
1071,11,76422,76422,63999,12423,55,63944,4010227,0.8374420978252336,0.8367224097772893
1071,12,76422,76422,63998,12424,2593,61405,1716976,0.8374290125879982,0.8034989924367328
1071,13,76422,76422,63979,12443,2302,61677,914021,0.8371803930805265,0.8070581769647484
1071,14,76422,76422,63996,12426,1460,62536,949646,0.8374028421135276,0.8182983957499149
1071,15,76422,76422,63994,12428,26221,37773,4978059,0.8373766716390568,0.49426866609091624
1071,16,76422,76422,63994,12428,27004,36990,2863641,0.8373766716390568,0.48402292533563634
1071,17,76422,4170,4092,78,4092,0,0,0.981294964028777,0.0
1071,18,76422,4170,4092,78,4092,0,0,0.981294964028777,0.0
1071,19,76422,4170,4092,78,4092,0,0,0.981294964028777,0.0
1071,20,76422,4170,4092,78,4092,0,0,0.981294964028777,0.0
1071,21,76422,4170,4091,79,4091,0,0,0.9810551558752998,0.0
1071,22,76422,4170,4091,79,4091,0,0,0.9810551558752998,0.0
1071,23,76422,4170,4091,79,4091,0,0,0.9810551558752998,0.0
1071,24,76422,4170,4091,79,4091,0,0,0.9810551558752998,0.0
1072,1,76422,76422,38786,37636,84,38702,1809813,0.5075240114103269,0.5064248514825573
1072,2,76422,76422,38784,37638,150,38634,1927809,0.5074978409358561,0.5055350553505535
1072,3,76422,76422,38786,37636,44,38742,3061688,0.5075240114103269,0.5069482609719714
1072,4,76422,76422,38701,37721,45,38656,3381239,0.506411766245322,0.5058229305697313
1072,5,76422,76422,38273,38149,47,38226,3123128,0.5008112847085918,0.5001962785585302
1072,6,76422,76422,201,76221,201,0,0,0.0026301326843055665,0.0
1072,7,76422,76422,38785,37637,43,38742,4756467,0.5075109261730916,0.5069482609719714
1072,8,76422,76422,38783,37639,43,38740,5017632,0.5074847556986208,0.5069220904975007
1072,9,76422,76422,38784,37638,47,38737,3296624,0.5074978409358561,0.5068828347857947
1072,10,76422,76422,38783,37639,203,38580,2282975,0.5074847556986208,0.5048284525398445
1072,11,76422,76422,38784,37638,43,38741,4828392,0.5074978409358561,0.5069351757347361
1072,12,76422,76422,38783,37639,52,38731,3554725,0.5074847556986208,0.5068043233623826
1072,13,76422,76422,38782,37640,43,38739,3138947,0.5074716704613854,0.5069090052602654
1072,14,76422,76422,35699,40723,35693,6,8,0.4671298840647981,7.851142341210646e-05
1074,1,76422,76422,38535,37887,43,38492,4228882,0.5042396168642538,0.5036769516631336
1074,2,76422,76422,38570,37852,31,38539,4600479,0.504697600167491,0.5042919578131951
1074,3,76422,76422,38570,37852,37,38533,4862431,0.504697600167491,0.504213446389783
1074,4,76422,76422,38579,37843,50,38529,3578787,0.5048153673026092,0.5041611054408417
1074,5,76422,76422,38580,37842,26,38554,1787803,0.5048284525398445,0.5044882363717255
1074,6,76422,76422,38570,37852,21,38549,1810431,0.504697600167491,0.5044228101855487
1074,7,76422,76422,38583,37839,72,38511,1881345,0.5048677082515506,0.5039255711706053
1074,8,76422,76422,38583,37839,19,38564,1929746,0.5048677082515506,0.5046190887440789
1074,9,76422,76422,38583,37839,125,38458,1890070,0.5048677082515506,0.5032320535971317
1075,1,76422,76422,71694,4728,602,71092,9501704,0.9381329983512601,0.9302556855355788
1075,2,76422,76422,71685,4737,613,71072,5865866,0.9380152312161419,0.9299939807908717
1075,3,76422,76422,71669,4753,775,70894,3749913,0.9378058674203763,0.9276648085629793
1075,4,76422,76422,5292,71130,5290,2,2,0.0692470754494779,2.6170474470702153e-05
1075,5,76422,76422,64178,12244,3014,61164,1798374,0.8397843552903614,0.8003454502630133
1075,6,76422,76422,71677,4745,610,71067,8361674,0.9379105493182591,0.929928554604695
1075,7,76422,76422,71083,5339,693,70390,8216529,0.9301379184004606,0.9210698489963624
1075,8,76422,76422,71680,4742,626,71054,6696179,0.9379498050299652,0.9297584465206354
1075,9,76422,76422,71678,4744,743,70935,6257417,0.9379236345554945,0.9282013032896287
1075,10,76422,76422,71676,4746,602,71074,7816064,0.9378974640810238,0.9300201512653424
1075,11,76422,76422,71675,4747,609,71066,6801258,0.9378843788437884,0.9299154693674596
1077,1,76422,76422,73116,3306,5414,67702,1619118,0.9567402056999293,0.8858967313077386
1077,2,76422,76422,73329,3093,4334,68995,1757078,0.9595273612310591,0.9028159430530476
1077,3,76422,76422,73688,2734,18,73670,7683337,0.9642249613985502,0.9639894271283138
1077,4,76422,76422,73685,2737,20,73665,3982451,0.9641857056868441,0.963924000942137
1077,5,76422,76422,73681,2741,1531,72150,3686864,0.9641333647379027,0.9440998665305802
1077,6,76422,76422,73685,2737,137,73548,3841311,0.9641857056868441,0.962393028185601
1077,7,76422,76422,73393,3029,149,73244,5981188,0.9603648164141216,0.9584151160660542
1077,8,76422,76422,73685,2737,2808,70877,5612058,0.9641857056868441,0.9274423595299783
1078,1,76422,76422,60514,15908,850,59664,3022115,0.7918400460600351,0.7807175944099867
1078,2,76422,76422,22855,53567,172,22683,1504463,0.29906309701394884,0.29681243620946846
1078,3,76422,76422,18781,57641,228,18553,1159313,0.24575384051712856,0.24277040642746853
1078,4,76422,76422,67304,9118,725,66579,5813554,0.8806888068880688,0.8712020098924393
1078,5,76422,76422,75277,1145,67,75210,7756490,0.985017403365523,0.9841406924707545
1078,6,76422,76422,75092,1330,81,75011,4290001,0.9825966344769831,0.9815367302609196
1078,7,76422,76422,75578,844,168,75410,4081579,0.9889560597733636,0.9867577399178247
1078,8,76422,76422,75588,834,516,75072,4765322,0.9890869121457172,0.9823349297322761
1079,1,76422,76422,75806,616,183,75623,3887989,0.9919394938630237,0.9895448954489545
1079,2,76422,76422,75758,664,654,75104,2566732,0.9913114024757269,0.9827536573238073
1079,3,76422,76422,49490,26932,303,49187,3481800,0.6475883907775248,0.6436235638952135
1079,4,76422,76422,64095,12327,392,63703,4703063,0.8386982805998273,0.8335688676035696
1079,5,76422,76422,76005,417,2248,73757,5930151,0.9945434560728587,0.9651278427677894
1079,6,76422,76422,76031,391,30,76001,7657935,0.9948836722409777,0.9944911151239172
1079,7,76422,76422,76029,393,131,75898,5004784,0.994857501766507,0.9931433356886761
1080,1,76422,76422,63328,13094,4726,58602,1643207,0.828661903640313,0.7668210724660438
1080,2,76422,76422,63035,13387,539,62496,2076730,0.8248279291303552,0.8177749862605009
1080,3,76422,76422,63916,12506,857,63059,2122454,0.8363560231346995,0.8251419748240035
1080,4,76422,76422,63931,12491,891,63040,3253195,0.8365523016932297,0.8248933553165319
1080,5,76422,76422,63942,12480,56,63886,7652145,0.8366962393028186,0.8359634660176389
1080,6,76422,76422,63952,12470,63952,0,0,0.8368270916751721,0.0
1080,7,76422,76422,63954,12468,63954,0,0,0.8368532621496427,0.0
1080,8,76422,76422,63952,12470,3145,60807,7926889,0.8368270916751721,0.7956740205699929
1080,9,76422,76422,63951,12471,3140,60811,6884528,0.8368140064379367,0.7957263615189344
1080,10,76422,76422,63950,12472,589,63361,3048335,0.8368009212007014,0.8290937164690796
1080,11,76422,76422,63949,12473,10605,53344,1927933,0.8367878359634661,0.6980188950825679
1081,1,76422,76422,71927,4495,3899,68028,2508281,0.9411818586270969,0.890162518646463
1081,2,76422,76422,72144,4278,82,72062,4292687,0.9440213551071681,0.9429483656538693
1081,3,76422,76422,72143,4279,206,71937,4072484,0.9440082698699327,0.9413127109994505
1081,4,76422,76422,72074,4348,2549,69525,1250291,0.9431053885006935,0.9097511187877836
1081,5,76422,76422,72138,4284,394,71744,1661145,0.943942843683756,0.9387872602130276
1081,6,76422,76422,60702,15720,1453,59249,1235808,0.7943000706602811,0.775287220957316
1081,7,76422,76422,70774,5648,2151,68623,2701749,0.9260945800947371,0.897948234801497
1081,8,76422,76422,72054,4368,296,71758,4474275,0.9428436837559865,0.9389704535343226
1081,9,76422,76422,72052,4370,13747,58305,3755765,0.9428175132815158,0.7629347570071445
1081,10,76422,76422,72136,4286,2850,69286,1983111,0.9439166732092853,0.9066237470885348
1081,11,76422,76422,72136,4286,332,71804,2557959,0.9439166732092853,0.9395723744471487
1081,12,76422,76422,72137,4285,43490,28647,887434,0.9439297584465206,0.3748527910811023
1082,1,76422,76422,75229,1193,938,74291,3950077,0.9843893119782262,0.9721153594514669
1082,2,76422,76422,75677,745,183,75494,4062855,0.9902514982596634,0.9878568998455942
1082,3,76422,76422,75680,742,483,75197,4051938,0.9902907539713695,0.9839705843866949
1082,4,76422,76422,75545,877,429,75116,4478089,0.9885242469445971,0.9829106801706315
1082,5,76422,76422,75838,584,1150,74688,3654047,0.992358221454555,0.9773101986339012
1082,6,76422,76422,75850,572,515,75335,3061410,0.9925152443013792,0.9857763471251734
1082,7,76422,76422,75861,561,203,75658,3419472,0.992659181910968,0.9900028787521917
1082,8,76422,76422,75863,559,524,75339,3233910,0.9926853523854388,0.9858286880741148
1082,9,76422,76422,75862,560,689,75173,3242122,0.9926722671482034,0.9836565386930465
1082,10,76422,76422,75861,561,2941,72920,2497184,0.992659181910968,0.9541754992018006
1083,1,76422,76422,23574,52848,68,23506,1681332,0.3084713825861663,0.3075815864541624
1083,2,76422,76422,23559,52863,24,23535,1960697,0.308275104027636,0.30796105833398757
1083,3,76422,76422,23563,52859,30,23533,2001714,0.30832744497657744,0.3079348878595169
1083,4,76422,76422,30836,45586,76,30760,2477552,0.4034963753892858,0.4025018973593991
1083,5,76422,76422,30805,45617,78,30727,2107388,0.40309073303498993,0.40207008453063253
1083,6,76422,76422,17595,58827,96,17499,1893539,0.2302347491560022,0.22897856638140848
1083,7,76422,76422,26549,49873,316,26233,2052469,0.3473999633613357,0.3432650283949648
1083,8,76422,76422,31376,45046,761,30615,2805502,0.4105624034963754,0.40060453796027323
1083,9,76422,76422,31374,45048,755,30619,3117725,0.4105362330219047,0.40065687890921464
1083,10,76422,76422,31374,45048,608,30766,5484174,0.4105362330219047,0.4025804087828112
1083,11,76422,76422,31376,45046,654,30722,4666514,0.4105624034963754,0.4020046583444558
1084,1,76422,76422,70687,5735,3437,67250,1390712,0.9249561644552615,0.8799822040773599
1084,2,76422,76422,70507,5915,4656,65851,1336749,0.9226008217528984,0.8616759571851038
1084,3,76422,76422,70713,5709,508,70205,4714135,0.9252963806233807,0.9186490801078223
1084,4,76422,76422,70744,5678,78,70666,5518411,0.9257020229776766,0.9246813744733192
1084,5,76422,76422,70798,5624,28,70770,3480628,0.9264086257883856,0.9260422391457958
1084,6,76422,76422,63672,12750,11054,52618,340013,0.8331632252492738,0.688519012849703
1084,7,76422,76422,324,76098,315,9,16,0.004239616864253749,0.00011776713511815969
1084,8,76422,76422,70987,5435,1254,69733,1960736,0.9288817356258668,0.9124728481327367
1084,9,76422,76422,70987,5435,393,70594,2560274,0.9288817356258668,0.923739237392374
1084,10,76422,76422,70988,5434,906,70082,2504227,0.9288948208631023,0.9170395959278742
1084,11,76422,76422,70988,5434,1230,69758,3976711,0.9288948208631023,0.9127999790636204
1084,12,76422,76422,70987,5435,12809,58178,4027517,0.9288817356258668,0.761272931878255
1084,13,76422,76422,70985,5437,612,70373,2604211,0.9288555651513962,0.9208473999633613
1084,14,76422,76422,70982,5440,337,70645,4375155,0.9288163094396902,0.9244065844913768
1084,15,76422,72874,67443,5431,15707,51736,355064,0.9254741059911629,0.7099377006888602
1085,1,76422,76422,42488,33934,2447,40041,919392,0.5559655596555966,0.5239459841406925
1085,2,76422,76422,42406,34016,178,42228,1699962,0.5548925702022978,0.5525633979744052
1085,3,76422,76422,42879,33543,42879,0,0,0.5610818874146188,0.0
1085,4,76422,76422,42820,33602,70,42750,2505685,0.5603098584177331,0.5593938918112585
1085,5,76422,76422,42824,33598,30,42794,2411533,0.5603621993666745,0.559969642249614
1085,6,76422,76422,42822,33600,41,42781,2166749,0.5603360288922038,0.5597995341655544
1085,7,76422,76422,38509,37913,7375,31134,178412,0.5038994006961346,0.40739577608542044
1085,8,76422,76422,42879,33543,125,42754,2021486,0.5610818874146188,0.5594462327601999
1085,9,76422,76422,42879,33543,98,42781,1720772,0.5610818874146188,0.5597995341655544
1085,10,76422,76422,42879,33543,114,42765,2322085,0.5610818874146188,0.5595901703697888
1085,11,76422,76422,42878,33544,111,42767,2164461,0.5610688021773835,0.5596163408442595
1085,12,76422,76422,42877,33545,11754,31123,187272,0.5610557169401481,0.4072518384758316
1085,13,76422,76422,42877,33545,95,42782,1989022,0.5610557169401481,0.5598126194027898
1085,14,76422,76422,42877,33545,42877,0,0,0.5610557169401481,0.0
1086,1,76422,76422,71139,5283,2602,68537,2680628,0.9308706916856403,0.8968229043992567
1086,2,76422,76422,71215,5207,181,71034,3336757,0.9318651697155269,0.9294967417759284
1086,3,76422,76422,71212,5210,386,70826,3030692,0.9318259140038209,0.9267750124309754
1086,4,76422,76422,71163,5259,1581,69582,2913529,0.9311847373792886,0.9104969773101986
1086,5,76422,76422,71175,5247,310,70865,3315775,0.9313417602261129,0.927285336683154
1086,6,76422,76422,71205,5217,127,71078,4035807,0.9317343173431735,0.9300724922142839
1086,7,76422,76422,71207,5215,82,71125,4698732,0.9317604878176441,0.9306874983643454
1086,8,76422,76422,71202,5220,398,70804,4184428,0.9316950616314674,0.9264871372117977
