year_month,intersection_id,south_mean,south_observations,south_coverage,west_mean,west_observations,west_coverage,north_mean,north_observations,north_coverage,east_mean,east_observations,east_coverage
2019-03,1503,83.37164487267722,2906,0.9776730618198137,261.95675613672864,2906,0.976691349713901,,0,,363.6888123924268,2905,0.9778694042409963
2019-03,1504,,0,,,0,,,0,,,0,
2019-04,1001,102.38828289936664,2842,0.9855273821928912,167.59204505455824,2841,0.9868009725599166,134.93840197113693,2841,0.9868009725599166,112.22879267863428,2841,0.9868009725599166
2019-04,1002,145.404,2875,0.9979159430357764,66.723208072373,2874,0.9917795530855622,95.28069565217392,2875,0.9986106286905175,72.43130434782609,2875,0.9986106286905175
2019-04,1010,182.3273706147968,2879,0.9983790668056038,74.34109065647795,2879,0.9904480722473081,76.78464744703022,2879,0.9995368762301725,66.57867315039944,2879,0.5
2019-04,1012,191.02639805488016,2879,1.0,,0,,,0,,120.75790204932268,2879,1.0
2019-04,1014,299.9273399014778,2436,0.8838138242445294,180.1859331476323,2872,0.9972212573810351,,0,0.0,,0,0.0
2019-04,1016,230.28781512605042,2856,0.6613407433136506,122.91456582633053,2856,0.9918374435567906,153.9002100840336,2856,0.9920111149704759,65.60539215686275,2856,0.9920111149704759
2019-04,1017,828.1727493917275,2877,0.9993053143452588,980.0486618004866,2877,0.9989579715178881,490.05804657629477,2877,0.9993053143452588,770.2672923183873,2877,0.9993053143452588
2019-04,1018,,0,,,0,,,0,,,0,
2019-04,1019,247.37158469945356,671,0.23211184439041332,30.622388059701493,670,0.23150399444251477,92.19076005961251,671,0.23306703716568253,,0,
2019-04,1021,112.95970823202501,2879,1.0,150.9218478638416,2879,1.0,43.833970128516846,2879,1.0,155.7280305661688,2879,1.0
2019-04,1028,,0,,38.11948593261549,2879,0.9927058006252171,202.85411601250433,2879,1.0,201.4609239319208,2879,1.0
2019-04,1029,,0,,288.41869353717857,2878,0.9994210952877157,45.53266157053509,2878,0.9979159430357764,252.6014593467686,2878,0.9996526571726294
2019-04,1031,114.38462879051934,2869,0.9885376866967697,129.2723152022315,2868,0.9915479912006483,201.8227936066713,2878,0.9996526571726294,165.18485059068797,2878,0.9996526571726294
2019-04,1032,102.69487863769221,2623,0.9112539076068079,242.1042538354254,2868,0.666319323839296,35.02721563154222,2866,0.995484543244182,251.30572026508545,2867,0.9888850295241404
2019-04,1033,173.7092740534908,2879,0.992821581567674,71.09065647794372,2879,1.0,102.06807919416464,2879,0.9998842190575431,53.635984716915594,2879,1.0
2019-04,1034,172.7125159198796,2879,0.9590135463702675,213.922195206669,2879,1.0,137.38624522403612,2879,1.0,36.23549843695728,2879,1.0
2019-04,1035,211.16081972907259,2879,1.0,80.8037513025356,2879,1.0,173.74261896491836,2879,1.0,177.66828759986106,2879,1.0
2019-04,1036,293.6203542896839,2879,1.0,175.4918374435568,2879,0.9987264096329744,248.90552275095519,2879,1.0,282.49670024313997,2879,1.0
2019-04,1037,84.25507246376812,2760,0.9584925321292115,111.1413043478261,2760,0.9575083941183281,107.66213768115942,2760,0.9584346416579832,116.71231884057971,2760,0.9586662035428969
2019-04,1038,89.13372698853769,2879,1.0,281.4385782100266,2879,0.7355852726641194,107.7589440778048,2879,1.0,169.93435220562696,2879,1.0
2019-04,1039,,0,,,0,,,0,,,0,
2019-04,1040,168.00903091351162,2879,1.0,173.71205279610976,2879,1.0,188.3654046543939,2879,1.0,51.805488016672456,2879,1.0
2019-04,1042,,0,,,0,,,0,,,0,
2019-04,1043,19.398611111111112,2160,0.7502605071205279,354.96357768556936,2169,0.7533865925668635,262.7307514983863,2169,0.7533865925668635,793.1145229309436,2168,0.7528221604723863
2019-04,1044,,0,,,0,,,0,,,0,
2019-04,1047,117.11501042390549,2878,0.9996526571726294,193.13029881862406,2878,0.9996526571726294,124.06045865184156,2878,0.9996526571726294,86.6038915913829,2878,0.9996526571726294
2019-04,1048,,0,,277.2047436344611,2867,0.9958318860715526,67.25252877572375,2867,0.9958318860715526,160.1056853854203,2867,0.9958318860715526
2019-04,1051,138.65265717262938,2879,1.0,,0,,148.57485237929836,2879,0.9998263285863147,88.97777005904828,2879,1.0
2019-04,1053,61.4261383385471,2877,0.9993053143452588,91.53771289537713,2877,0.9993053143452588,133.5349322210636,2877,0.9993053143452588,57.55543969412582,2877,0.9993053143452588
2019-04,1054,57.77858880778589,2877,0.9993053143452588,152.85679527285367,2877,0.9993053143452588,125.7497393117831,2877,0.9993053143452588,112.33194299617658,2877,0.9993053143452588
2019-04,1057,90.90795415074679,2879,0.7915943035776312,210.42862104897534,2879,1.0,102.44633553317124,2879,1.0,195.21118443904135,2879,1.0
2019-04,1058,,0,,,0,,,0,,,0,
2019-04,1059,,0,,,0,,,0,,,0,
2019-04,1065,,0,,,0,,,0,,,0,
2019-04,1066,67.90229485396384,2876,0.9987843001042028,223.13908205841446,2876,0.9989579715178881,68.97392211404728,2876,0.9989579715178881,204.74434782608697,2875,0.9986974643973602
2019-04,1067,85.92869565217391,2875,0.9986106286905175,379.31768115942026,2875,0.9965265717262939,200.00660869565218,2875,0.9986106286905175,153.8306086956522,2875,0.9986106286905175
2019-04,1068,,0,,210.34352205626953,2879,1.0,110.07259465092046,2879,0.9807224730809309,244.7481764501563,2879,1.0
2019-04,1069,,0,,,0,,,0,,,0,
2019-04,1070,140.8746092393192,2879,0.9987264096329744,164.6207016325113,2879,1.0,246.11392844737756,2879,1.0,160.7884682181313,2879,1.0
2019-04,1071,234.0513043478261,2300,0.798888502952414,78.17014492753624,2300,0.7955887460923932,261.9778260869565,2300,0.798888502952414,107.76521739130435,2300,0.798888502952414
2019-04,1072,338.4442119944212,2868,0.9960402917679749,242.5997210599721,2868,0.9961792288989232,350.1506276150628,2868,0.9961792288989232,76.76673640167364,2868,0.9961792288989232
2019-04,1074,,0,,355.0272664119486,2879,0.9998842190575431,187.30166724557137,2879,0.9998842190575431,96.57068426536992,2879,1.0
2019-04,1075,216.03398738612475,2854,0.9913164293157346,83.60336370007008,2854,0.9911427579020493,,0,,621.9775753328662,2854,0.9913164293157346
2019-04,1077,50.72531293463143,2876,0.9928794720389024,166.35637374088225,2879,1.0,107.58596734977422,2879,1.0,159.7363667940257,2879,1.0
2019-04,1078,201.18999652657172,2879,1.0,165.65751997221258,2879,1.0,,0,,109.81521361583883,2879,1.0
2019-04,1079,92.27405349079541,2879,1.0,146.04758596734976,2879,1.0,,0,,244.77023271969435,2879,0.9997684381150863
2019-04,1080,,0,,144.23221476510068,2235,0.7738798193817298,125.62281879194632,2235,0.776311219173324,337.47829977628635,2235,0.776311219173324
2019-04,1081,157.64501563042722,2879,0.9995368762301725,62.106113233761725,2879,0.9997684381150863,171.714136853074,2879,1.0,65.96734977422716,2879,1.0
2019-04,1082,164.7862104897534,2879,0.9972212573810351,109.99340048627995,2879,1.0,133.1184439041334,2879,1.0,80.72073636679403,2879,1.0
2019-04,1083,186.78093403948003,2077,0.72131527150631,123.80062521708926,2879,1.0,231.47012851684613,2879,0.9788120875303925,222.80791941646405,2879,1.0
2019-04,1084,35.314043754410726,2834,0.9829802014588399,213.85736160188458,2830,0.953108718304967,102.53848870056497,2832,0.983790668056038,166.4647899752912,2833,0.9838138242445293
2019-04,1085,60.79638637943016,2878,0.9979159430357764,170.64292332638405,2878,0.9896665508857242,86.29742876997915,2878,0.9996526571726294,154.5972897845726,2878,0.9996526571726294
2019-04,1086,131.7780332507959,2827,0.9817066110918143,91.85107888220729,2827,0.980201458839875,185.86664308454192,2827,0.981938172976728,86.53307392996109,2827,0.981938172976728
2019-04,1088,237.3369225425495,2879,1.0,159.5922195206669,2879,1.0,242.82320250086835,2879,1.0,7.0673845085099,2879,1.0
2019-04,1090,161.16608695652175,2875,0.993747829107329,79.27478260869565,2875,0.9986106286905175,169.74052173913043,2875,0.9986106286905175,46.932869565217395,2875,0.9986106286905175
2019-04,1092,189.71124232951254,2879,0.9996526571726294,142.90204932268148,2879,1.0,257.3431747134422,2879,1.0,156.55053838138244,2879,1.0
2019-04,1093,170.5473781048758,2174,0.8359384045386129,173.83954703832754,2870,0.9965265717262939,158.16973913043478,2875,0.9986106286905175,132.52139130434782,2875,0.9986106286905175
2019-04,1094,222.8700605197579,2809,0.975686002084057,195.46717610281348,2879,1.0,184.38555053838138,2879,1.0,239.83153872872526,2879,1.0
2019-04,1095,240.88536409516942,2774,0.9632974412411718,74.27829848594088,2774,0.9635290031260855,167.68240807498196,2774,0.9635290031260855,22.001081470800287,2774,0.9635290031260855
2019-04,1109,243.0311450735209,2879,0.9967870788468218,,0,,248.45171934699547,2879,0.9998842190575431,62.716915595692946,2879,1.0
2019-04,1112,283.97384937238496,2868,0.9961792288989232,,0,,270.3817991631799,2868,0.9960634479564663,75.52615062761507,2868,0.9953108718304967
2019-04,1113,246.72758860319666,2878,0.9996526571726294,154.023106323836,2878,0.9994210952877157,61.97359277275886,2878,0.9996526571726294,184.909659485754,2878,0.9996526571726294
2019-04,1115,240.5125173852573,2876,0.9989579715178881,,0,,264.1199582753825,2876,0.9989579715178881,161.52746870653687,2876,0.9989579715178881
2019-04,1116,228.3805140673845,2879,0.9997684381150863,224.15908301493573,2879,1.0,167.22716220910038,2879,1.0,211.33865925668636,2879,1.0
2019-04,1117,85.10559221952067,2879,1.0,131.04063911080237,2879,1.0,,0,,225.29142063216395,2879,1.0
2019-04,1119,264.06573776348694,2799,0.9722125738103509,117.99178277956413,2799,0.9717494500405233,145.7809932118614,2799,0.9718652309829802,,0,
2019-04,1501,,0,,,0,,,0,,,0,
2019-04,1502,49.50890471950134,2246,0.7801319902744008,206.26313446126446,2246,0.7801319902744008,,0,,318.3723830734967,2245,0.7799004283894871
2019-04,1503,82.80540069686411,2870,0.9967581336112076,252.8780487804878,2870,0.993487321986801,,0,,334.7788617886179,2870,0.9967870788468218
2019-04,1504,,0,,,0,,,0,,,0,
2019-05,1001,100.65160744500847,2955,0.9990981850975088,171.55194585448393,2955,0.9993236388231316,132.24365482233503,2955,0.9993236388231316,101.5560067681895,2955,0.9993236388231316
2019-05,1002,134.9007104194858,2956,0.999436365685943,69.52198917456022,2956,0.9949272911734867,94.33897158322057,2956,0.9996618194115657,70.99120433017592,2956,0.9996618194115657
2019-05,1010,175.5066056910569,2952,0.8584150603088716,76.77710027100271,2952,0.9971254649983091,81.24661246612466,2952,0.9981963701950174,73.78116531165311,2952,0.49915454852891444
2019-05,1012,193.23441734417344,2952,0.9983090970578289,,0,,,0,,126.00880758807588,2952,0.9983090970578289
2019-05,1014,446.00452488687785,2431,0.6610585052417991,166.53294836956522,2944,0.9956036523503551,66.64861878453038,905,0.3060534325329726,227.26160337552741,474,0.16356667793935295
2019-05,1016,232.33333333333334,2943,0.6635103145079473,123.35653650254669,2945,0.9959418329387894,157.24855687606112,2945,0.9959418329387894,66.53005093378607,2945,0.9959418329387894
2019-05,1017,682.3240866035183,2956,0.9996618194115657,769.4304239963916,2956,0.9994927291173487,521.2611637347767,2956,0.9996618194115657,767.4705683355886,2956,0.9996618194115657
2019-05,1018,,0,,,0,,,0,,,0,
2019-05,1019,,0,0.0,,0,0.0,,0,0.0,,0,
2019-05,1021,113.92461799660441,2945,0.9959418329387894,150.58404074702887,2945,0.9959418329387894,44.903225806451616,2945,0.9959418329387894,160.74057724957555,2945,0.9959418329387894
2019-05,1028,,0,,37.62893934259573,2951,0.9957727426445722,202.43442900711622,2951,0.9979709164693946,203.86885801423247,2951,0.9979709164693946
2019-05,1029,,0,,285.4553299492386,2955,0.9992109119603201,46.843993231810494,2955,0.9981400067636118,243.9160744500846,2955,0.9993236388231316
2019-05,1031,114.40129781420765,2928,0.9821891556757976,125.94524053224156,2931,0.9881636794048022,225.24837939269875,2931,0.9912073047007102,174.67007847151143,2931,0.9912073047007102
2019-05,1032,102.46449530516432,2272,0.7751099086912411,192.6073407202216,2888,0.6655393980385526,38.422697927285085,2943,0.9952654717619208,255.50946905647615,2957,0.9602074174275731
2019-05,1033,162.12760150119414,2931,0.9880509525419907,71.62231320368475,2931,0.9912073047007102,104.77175025588537,2931,0.9912073047007102,56.22995564653702,2931,0.9912073047007102
2019-05,1034,176.6671181848967,2953,0.9945891105850524,213.6789705384355,2953,0.998478187352046,142.3806298679309,2953,0.9986472776462632,36.40162546562817,2953,0.9986472776462632
2019-05,1035,219.19857433808554,2946,0.9962800135272235,74.5040733197556,2946,0.9950963814677037,168.07586558044807,2946,0.9916582121519558,176.48947725729803,2946,0.9962800135272235
2019-05,1036,296.6679066621576,2957,0.9998309097057829,171.7478863713223,2957,0.9966181941156578,240.57253973621914,2957,0.9998872731371885,134.3072370645925,2957,0.9998872731371885
2019-05,1037,79.32228610077782,2957,0.9989854582346973,114.55258708150153,2957,0.9993236388231316,107.28982076428812,2957,1.0,118.67906662157593,2957,1.0
2019-05,1038,89.77815353398715,2957,1.0,288.7843535114418,2957,0.7496618194115657,107.4673655732161,2957,1.0,157.82651335813324,2957,1.0
2019-05,1039,,0,,,0,,,0,,,0,
2019-05,1040,167.86111111111111,2952,0.9983090970578289,178.54437669376694,2952,0.9983090970578289,190.3539972899729,2952,0.9983090970578289,52.820460704607044,2952,0.9983090970578289
2019-05,1042,,0,,,0,,,0,,,0,
2019-05,1043,21.701968771215206,2946,0.9962800135272235,367.55025380710657,2955,0.9993236388231316,270.7394247038917,2955,0.9993236388231316,825.3722504230118,2955,0.9993236388231316
2019-05,1044,,0,,,0,,,0,,,0,
2019-05,1047,122.8478187352046,2957,1.0,197.58775786269868,2957,1.0,126.99391274940818,2957,1.0,86.68075752451809,2957,1.0
2019-05,1048,,0,,281.03275332650975,2931,0.9912073047007102,73.08938928693279,2931,0.9912073047007102,163.7969976117366,2931,0.9912073047007102
2019-05,1051,142.33795669824087,2956,0.9996618194115657,,0,,150.68504736129904,2956,0.9996618194115657,87.29736129905277,2956,0.9996618194115657
2019-05,1053,61.06123139377537,2956,0.9996618194115657,96.57408660351827,2956,0.9950963814677037,138.88464140730719,2956,0.9996618194115657,63.081190798376184,2956,0.9996618194115657
2019-05,1054,60.2053450608931,2956,0.9996618194115657,161.51759133964816,2956,0.9992109119603201,126.26116373477673,2956,0.9996618194115657,113.85893098782138,2956,0.9996618194115657
2019-05,1057,93.12533875338754,2952,0.9983090970578289,224.43631436314362,2952,0.9976327358809605,107.20562330623306,2952,0.9981400067636118,201.96612466124662,2952,0.9983090970578289
2019-05,1058,,0,,,0,,,0,,,0,
2019-05,1059,,0,,,0,,,0,,,0,
2019-05,1065,,0,,,0,,,0,,,0,
2019-05,1066,69.45306675703152,2951,0.9979709164693946,220.48198350841523,2951,0.9978863713222861,68.63300576075906,2951,0.9979709164693946,206.86241951880717,2951,0.9979709164693946
2019-05,1067,115.01863143631437,2952,0.9983090970578289,383.4138437217706,2952,0.9604328711531958,182.00677506775068,2952,0.9983090970578289,170.80724932249322,2952,0.9983090970578289
2019-05,1068,,0,,216.6948865560447,2953,0.9986472776462632,107.90585844903488,2953,0.9824146094014203,249.2549949204199,2953,0.9986472776462632
2019-05,1069,,0,,,0,,,0,,,0,
2019-05,1070,147.55008460236886,2955,0.9992109119603201,172.30456852791878,2955,0.9993236388231316,257.7079526226734,2955,0.9993236388231316,161.02301184433165,2955,0.9993236388231316
2019-05,1071,233.49983079526226,2955,0.9993236388231316,115.38567399887198,2955,0.9968718295569834,236.0890016920474,2955,0.9993236388231316,383.83248730964465,2955,0.9993236388231316
2019-05,1072,351.033479878255,2957,0.9966858302333446,257.83970240108215,2957,1.0,365.8853567805208,2957,1.0,81.76116373477673,2956,0.9996618194115657
2019-05,1074,,0,,358.18261751775447,2957,0.9996618194115657,191.0515725397362,2957,0.9996618194115657,98.17010483598241,2957,1.0
2019-05,1075,218.0839590443686,2930,0.9908691241122759,83.16996587030717,2930,0.9905309435238417,,0,,627.560409556314,2930,0.9908691241122759
2019-05,1077,50.13084745762712,2950,0.9912073047007102,170.8496953283683,2954,0.9989854582346973,107.51895734597156,2954,0.9989854582346973,163.17535545023696,2954,0.9989854582346973
2019-05,1078,195.03572655444864,2911,0.9782437154773982,169.165922363449,2911,0.9844436929320257,,0,,111.8272071453109,2911,0.9844436929320257
2019-05,1079,99.02440677966102,2950,0.9976327358809605,143.42610169491525,2950,0.9976327358809605,,0,,250.21372881355933,2950,0.997520009018149
2019-05,1080,,0,,,0,0.0,,0,0.0,,0,0.0
2019-05,1081,159.68413933040245,2957,1.0,61.0483598241461,2957,0.9996618194115657,171.66080486980047,2957,1.0,63.57084883327697,2957,1.0
2019-05,1082,167.9320257017247,2957,1.0,113.04058167061211,2957,1.0,137.66655393980386,2957,1.0,90.20764288129861,2957,1.0
2019-05,1083,187.23368278660806,2957,1.0,87.12715590125127,2957,1.0,191.75701724721,2957,0.8216661030323525,97.98038552587082,2957,1.0
2019-05,1084,35.218876860622466,2956,0.9981400067636118,216.3961221959193,2957,0.9753973621914103,103.02029083530606,2957,1.0,211.4494420020291,2957,1.0
2019-05,1085,64.73114643219479,2957,0.9991545485289144,160.4276048714479,2956,0.9864727764626311,89.57625972269192,2957,1.0,159.15049036185323,2957,1.0
2019-05,1086,130.13318245125348,2872,0.9710291962574682,91.09888579387187,2872,0.9663510314507947,190.58461002785515,2872,0.9710291962574682,88.39310584958217,2872,0.9710855596888739
2019-05,1088,247.47074737910043,2957,1.0,157.4477510990869,2957,1.0,238.97159283057152,2957,1.0,7.414609401420359,2957,1.0
2019-05,1090,168.3124788637132,2957,0.9983090970578289,81.97835644234021,2957,1.0,175.39871491376394,2957,1.0,49.89651673993913,2957,1.0
2019-05,1092,189.58759742460182,2951,0.9979709164693946,147.06946797695696,2951,0.9979709164693946,264.50491358861404,2951,0.9979709164693946,159.25245679430702,2951,0.9979709164693946
2019-05,1093,152.36219141021306,2957,0.9976327358809605,166.02637808589787,2957,0.994476383722241,117.45214744673656,2957,1.0,86.23266824484274,2957,1.0
2019-05,1094,203.14720812182742,2955,0.9993236388231316,198.10490693739425,2955,0.9993236388231316,178.41167512690356,2955,0.9992109119603201,248.3171970209885,2954,0.9990700033818058
2019-05,1095,245.68642647674906,2387,0.8068988840040582,78.25755033557047,2384,0.8040243490023673,174.35422801851072,2377,0.8025025363544133,23.037193575655113,2366,0.8001352722353737
2019-05,1109,247.7881154499151,2945,0.9934054785255326,,0,,254.61358234295415,2945,0.9959418329387894,62.48522920203735,2945,0.9959418329387894
2019-05,1112,285.1972696245734,2930,0.9908691241122759,,0,,275.9795221843003,2930,0.9908691241122759,77.70511945392491,2930,0.9905309435238417
2019-05,1113,243.9250593421499,2949,0.9972945552925262,156.0386571719227,2949,0.9972945552925262,64.87182095625636,2949,0.9972945552925262,189.91658189216685,2949,0.9972945552925262
2019-05,1115,244.74949221394718,2954,0.9989854582346973,,0,,274.74069058903183,2954,0.9989854582346973,162.51421800947867,2954,0.9989854582346973
2019-05,1116,233.50929996618194,2957,1.0,234.14812309773419,2957,1.0,169.86709502874535,2957,1.0,216.15049036185323,2957,1.0
2019-05,1117,87.7825498816368,2957,1.0,136.04091985120053,2957,1.0,,0,,229.60128508623606,2957,1.0
2019-05,1119,270.5207100591716,2704,0.9142712208319242,120.24315321983715,2702,0.9137639499492729,146.73908216136195,2702,0.9136512230864614,,0,
2019-05,1501,,0,,,0,,,0,,,0,
2019-05,1502,50.839080459770116,2871,0.9709164693946567,213.04597701149424,2871,0.9709164693946567,,0,,326.34808362369336,2870,0.9705782888062225
2019-05,1503,98.27967257844475,2932,0.9913200315635217,254.51830377444293,2932,0.9905309435238417,,0,,364.51841746248294,2932,0.9915454852891444
2019-05,1504,,0,,,0,,,0,,,0,
2019-06,1001,98.608324625566,2871,0.9967581336112076,165.69940787182168,2871,0.9972212573810351,129.34900731452456,2871,0.9972212573810351,95.12225705329153,2871,0.9972212573810351
2019-06,1002,131.14290681502086,2876,0.9989579715178881,67.53633518776078,2876,0.9943267338196132,93.49652294853963,2876,0.9989579715178881,69.62030598052851,2876,0.9989579715178881
2019-06,1010,206.6443209447725,2879,0.9241634826907491,77.6571726293852,2879,0.9986106286905175,81.90517540812782,2879,1.0,74.62730114623133,2879,0.5
2019-06,1012,195.2451321279555,2876,0.9989579715178881,,0,,,0,,124.1029207232267,2876,0.9989579715178881
2019-06,1014,508.20782679171003,2879,0.7510420284821119,167.69885376866966,2879,1.0,60.500173671413684,2879,1.0,285.60230179028133,391,0.1572305198564316
2019-06,1016,228.75505857294993,2817,0.6526571726293852,116.47383309759547,2828,0.9820250086835707,153.04810753448885,2827,0.9820539539191849,62.51114255394411,2827,0.981938172976728
2019-06,1017,497.29102920723227,2876,0.9990737524603451,39.23888683659648,2707,0.8956234803751303,444.53231410701875,2878,0.9996526571726294,785.2387074357192,2878,0.9996526571726294
2019-06,1018,,0,,,0,,,0,,,0,
2019-06,1019,,0,0.0,,0,0.0,,0,0.0,,0,
2019-06,1021,111.848,2875,0.9986106286905175,141.36382608695652,2875,0.9984369572768322,42.84069565217391,2875,0.9986106286905175,162.08591304347826,2875,0.9986106286905175
2019-06,1028,,0,,36.71398674572724,2867,0.9946161861757554,211.00697593303104,2867,0.9958318860715526,210.2929891873038,2867,0.9958318860715526
2019-06,1029,,0,,293.8759986106287,2879,1.0,44.86314692601598,2879,0.9989579715178881,254.01215699895798,2879,1.0
2019-06,1031,105.93061366806137,2868,0.9821697348616417,128.04339491111887,2869,0.9938636100497859,238.46485734168405,2874,0.9982632858631469,216.8535142658316,2874,0.9982632858631469
2019-06,1032,101.76632047477744,2696,0.9376519624869747,264.20716783216784,2860,0.8692833159661919,39.9385203195554,2879,1.0,206.10837096213965,2879,0.9938636100497859
2019-06,1033,153.14379993053143,2879,0.9983790668056038,73.16498784300104,2879,1.0,103.15352552969782,2879,0.9997684381150863,55.6866967697117,2879,1.0
2019-06,1034,172.70973717726062,2879,0.9907954150746787,207.82667592914206,2879,1.0,143.80896144494616,2879,1.0,35.81903438693991,2879,1.0
2019-06,1035,220.6705020920502,2868,0.9961792288989232,72.49058577405857,2868,0.9961792288989232,167.94785490059294,2867,0.9957161051290957,173.3920474363446,2867,0.9958318860715526
2019-06,1036,293.7531337047354,2872,0.9975686002084057,183.55954038997214,2872,0.997337038323492,232.43976323119776,2872,0.9975686002084057,119.86176880222841,2872,0.9975686002084057
2019-06,1037,78.44537230340988,2874,0.9975686002084057,111.79958246346555,2874,0.9972212573810351,107.31210855949895,2874,0.9982632858631469,117.03897007654837,2874,0.9982632858631469
2019-06,1038,87.61404728789987,2876,0.9989579715178881,281.8840982846546,2876,0.7492184786384161,106.07093184979138,2876,0.9989579715178881,144.80111265646732,2876,0.9989579715178881
2019-06,1039,,0,,,0,,,0,,,0,
2019-06,1040,165.03855505383814,2879,1.0,172.79923584577978,2879,1.0,194.05418548106982,2879,1.0,52.56721083709621,2879,1.0
2019-06,1042,,0,,,0,,,0,,,0,
2019-06,1043,21.896695652173914,2875,0.9986106286905175,365.8313630041725,2876,0.9989579715178881,267.6189151599444,2876,0.9989579715178881,826.910242400159,2876,0.9986106286905175
2019-06,1044,,0,,,0,,,0,,,0,
2019-06,1047,123.53142458100558,2864,0.9947898575894408,199.05935754189943,2864,0.9947898575894408,127.14210893854748,2864,0.9947898575894408,86.24022346368714,2864,0.9947898575894408
2019-06,1048,,0,,280.89541547277935,2792,0.9697811740187565,69.1525787965616,2792,0.9697811740187565,162.9208452722063,2792,0.9697811740187565
2019-06,1051,141.48104347826086,2875,0.9986106286905175,,0,,151.75965217391305,2875,0.9986106286905175,87.81391304347827,2875,0.9986106286905175
2019-06,1053,62.40857142857143,2800,0.9725599166377215,93.88678571428571,2800,0.9725599166377215,139.28892857142858,2800,0.9725599166377215,62.33,2800,0.9708232025008684
2019-06,1054,58.549320320669224,2869,0.9965265717262939,155.9599163471593,2869,0.9962950098413802,123.80585569884977,2869,0.9965265717262939,110.76324965132497,2868,0.9961792288989232
2019-06,1057,87.69885376866968,2879,1.0,238.01042028482112,2879,1.0,103.17992358457798,2879,1.0,201.24313997915942,2879,1.0
2019-06,1058,,0,,,0,,,0,,,0,
2019-06,1059,,0,,,0,,,0,,,0,
2019-06,1065,,0,,,0,,,0,,,0,
2019-06,1066,67.44521981856245,2866,0.995484543244182,199.67829727843684,2866,0.9953977075373394,66.10013956734124,2866,0.995484543244182,205.16573621772505,2866,0.995484543244182
2019-06,1067,107.18311327310633,2878,0.9996526571726294,389.86159369932824,2878,0.9732546022924626,196.46803335649756,2878,0.9996526571726294,174.8525017373176,2878,0.9995368762301725
2019-06,1068,,0,,218.1288641889545,2879,1.0,107.40395970823202,2879,0.9793331017714484,248.782563390066,2879,1.0
2019-06,1069,,0,,,0,,,0,,,0,
2019-06,1070,147.20844923504868,2876,0.9988421905754312,169.778859527121,2876,0.9989579715178881,252.4412378303199,2876,0.9989579715178881,160.0260778859527,2876,0.9989579715178881
2019-06,1071,240.46613407433136,2879,1.0,111.62741692717378,2879,0.9987843001042028,227.36262591177493,2879,1.0,411.7526919069121,2879,1.0
2019-06,1072,351.0039820951052,2867,0.9576936436262591,258.2669225401256,2866,0.995484543244182,362.9483600837404,2866,0.995484543244182,79.28890439637125,2866,0.995484543244182
2019-06,1074,,0,,368.7330447330447,2079,0.7221257381035081,193.97041847041848,2079,0.7220099571610512,98.54834054834055,2079,0.7221257381035081
2019-06,1075,222.6039638386648,2876,0.9989579715178881,85.92906815020862,2876,0.9987843001042028,,0,,631.7945062586926,2876,0.9989579715178881
2019-06,1077,47.64141765114663,2878,0.9982632858631469,174.6394581451893,2879,1.0,105.1559569294894,2879,1.0,166.13025356026398,2879,1.0
2019-06,1078,202.84371736860425,2873,0.6682875998610629,171.95196658545075,2873,0.9979159430357764,,0,,114.83988861816916,2873,0.9979159430357764
2019-06,1079,96.36256448047163,2714,0.9426884334838486,142.9108327192336,2714,0.9426884334838486,,0,,252.10224760501106,2714,0.9425726525413917
2019-06,1080,,0,,,0,0.0,,0,0.0,,0,0.0
2019-06,1081,167.29489406043766,2879,1.0,61.679749913164294,2879,1.0,172.1547412295936,2879,0.9993053143452588,64.57415769364363,2879,1.0
2019-06,1082,165.83987495658215,2879,1.0,112.85620006946857,2879,1.0,134.8343174713442,2879,1.0,78.17297672803056,2879,1.0
2019-06,1083,192.53983994432846,2874,0.9980317239782333,83.54627696590119,2874,0.9982632858631469,204.71398747390396,2874,0.7172629385203195,92.6134307585247,2874,0.9980896144494616
2019-06,1084,36.320597429663074,2879,0.9996526571726294,216.92578441588515,2879,0.9772490448072247,102.95380340395971,2879,1.0,243.37547759638764,2879,1.0
2019-06,1085,64.07745745050364,2879,0.9982632858631469,160.99536876230172,2879,0.9907954150746787,91.31226120180618,2879,1.0,161.65022577283779,2879,1.0
2019-06,1086,129.5122307411464,2739,0.951372004168114,90.6210295728368,2739,0.951372004168114,187.7466228550566,2739,0.951372004168114,87.09273457466229,2739,0.951372004168114
2019-06,1088,248.92393192080584,2879,1.0,158.6724557137895,2879,1.0,243.53143452587705,2879,1.0,7.076415422021535,2879,1.0
2019-06,1090,163.34143799930533,2879,0.9989579715178881,82.69781174018756,2879,1.0,168.74748176450157,2879,1.0,29.739145536644667,2879,1.0
2019-06,1092,185.77742946708463,2871,0.9972212573810351,146.9007314524556,2871,0.9972212573810351,263.30407523510974,2871,0.9972212573810351,155.4966910484152,2871,0.9972212573810351
2019-06,1093,149.2599861062869,2879,0.995484543244182,163.11660285415942,2873,0.9953687623017251,112.91594303577631,2879,1.0,81.38832928100035,2879,1.0
2019-06,1094,194.6134074331365,2879,1.0,195.95345606113233,2879,1.0,172.41437999305313,2879,1.0,245.72108370962138,2879,1.0
2019-06,1095,,0,0.0,,0,0.0,,0,0.0,,0,0.0
2019-06,1109,244.34411969380653,2874,0.9967002431399792,,0,,252.35386221294362,2874,0.9982632858631469,59.87473903966597,2874,0.9982632858631469
